Dominion,748,80.943378,197.5,35.219753
Yahtzee,748,80.945237,197.75,35.217459
Sorry,748,80.942237,197.75,35.219685
Jenga,748,80.941771,197.75,35.218536
Monopoly,748,80.942623,197.75,35.217667
Risk,748,80.945002,197.75,35.217632
Pandemic,748,80.941878,197.75,35.218936
Talisman,748,80.940278,197.75,35.221105
Codenames,748,80.941771,197.75,35.218536
Clank,748,80.944593,197.75,35.21946
Blackjack,748,80.945636,197.75,35.219517
Roulette,748,80.942338,197.75,35.217533
Slots,748,80.942794,197.75,35.217922
Craps,748,80.945586,197.75,35.217494
Chess,748,80.945562,197.75,35.219876
Checkers,748,80.938865,197.75,35.220696
Punderdome,748,80.942878,197.75,35.218597
Dominion,748,80.943378,197.75,35.219753
Yahtzee,748,80.945237,198,35.217459
Sorry,748,80.942237,198,35.219685
Jenga,748,80.941771,198,35.218536
Monopoly,748,80.942623,198,35.217667
Risk,748,80.945002,198,35.217632
Pandemic,748,80.941878,198,35.218936
Talisman,748,80.940278,198,35.221105
Codenames,748,80.941771,198,35.218536
Clank,748,80.944593,198,35.21946
Blackjack,748,80.945636,198,35.219517
Roulette,748,80.942338,198,35.217533
Slots,748,80.942794,198,35.217922
Craps,748,80.945586,198,35.217494
Chess,748,80.945562,198,35.219876
Checkers,748,80.938865,198,35.220696
Punderdome,748,80.942878,198,35.218597
Dominion,748,80.943378,198,35.219753
Yahtzee,748,80.945237,198.25,35.217459
Sorry,748,80.942237,198.25,35.219685
Jenga,748,80.941771,198.25,35.218536
Monopoly,748,80.942623,198.25,35.217667
Risk,748,80.945002,198.25,35.217632
Pandemic,748,80.941878,198.25,35.218936
Talisman,748,80.940278,198.25,35.221105
Codenames,748,80.941771,198.25,35.218536
Clank,748,80.944593,198.25,35.21946
Blackjack,748,80.945636,198.25,35.219517
Roulette,748,80.942338,198.25,35.217533
Slots,748,80.942794,198.25,35.217922
Craps,748,80.945586,198.25,35.217494
Chess,748,80.945562,198.25,35.219876
Checkers,748,80.938865,198.25,35.220696
Punderdome,748,80.942878,198.25,35.218597
Dominion,748,80.943378,198.25,35.219753
Yahtzee,748,80.945237,198.5,35.217459
Sorry,748,80.942237,198.5,35.219685
Jenga,748,80.941771,198.5,35.218536
Monopoly,748,80.942623,198.5,35.217667
Risk,748,80.945002,198.5,35.217632
Pandemic,748,80.941878,198.5,35.218936
Talisman,748,80.940278,198.5,35.221105
Codenames,748,80.941771,198.5,35.218536
Clank,748,80.944593,198.5,35.21946
Blackjack,748,80.945636,198.5,35.219517
Roulette,748,80.942338,198.5,35.217533
Slots,748,80.942794,198.5,35.217922
Craps,748,80.945586,198.5,35.217494
Chess,748,80.945562,198.5,35.219876
Checkers,748,80.938865,198.5,35.220696
Punderdome,748,80.942878,198.5,35.218597
Dominion,748,80.943378,198.5,35.219753
Yahtzee,748,80.945237,198.75,35.217459
Sorry,748,80.942237,198.75,35.219685
Jenga,748,80.941771,198.75,35.218536
Monopoly,748,80.942623,198.75,35.217667
Risk,748,80.945002,198.75,35.217632
Pandemic,748,80.941878,198.75,35.218936
Talisman,748,80.940278,198.75,35.221105
Codenames,748,80.941771,198.75,35.218536
Clank,748,80.944593,198.75,35.21946
Blackjack,748,80.945636,198.75,35.219517
Roulette,748,80.942338,198.75,35.217533
Slots,748,80.942794,198.75,35.217922
Craps,748,80.945586,198.75,35.217494
Chess,748,80.945562,198.75,35.219876
Checkers,748,80.938865,198.75,35.220696
Punderdome,748,80.942878,198.75,35.218597
Dominion,748,80.943378,198.75,35.219753
Yahtzee,748,80.945237,199,35.217459
Sorry,748,80.942237,199,35.219685
Jenga,748,80.941771,199,35.218536
Monopoly,748,80.942623,199,35.217667
Risk,748,80.945002,199,35.217632
Pandemic,748,80.941878,199,35.218936
Talisman,748,80.940278,199,35.221105
Codenames,748,80.941771,199,35.218536
Clank,748,80.944593,199,35.21946
Poker,6406.661621,80.860571,199,34.913699
Blackjack,748,80.945636,199,35.219517
Roulette,748,80.942338,199,35.217533
Slots,748,80.942794,199,35.217922
Craps,748,80.945586,199,35.217494
Chess,748,80.945562,199,35.219876
Checkers,748,80.938865,199,35.220696
Go,9785.576172,80.940452,199,34.955512
Punderdome,748,80.942878,199,35.218597
Dominion,748,80.943378,199,35.219753
Yahtzee,748,80.945237,199.25,35.217459
Sorry,748,80.942237,199.25,35.219685
Jenga,748,80.941771,199.25,35.218536
Monopoly,748,80.942623,199.25,35.217667
Risk,748,80.945002,199.25,35.217632
Pandemic,748,80.941878,199.25,35.218936
Talisman,748,80.940278,199.25,35.221105
Codenames,748,80.941771,199.25,35.218536
Clank,748,80.944593,199.25,35.21946
Blackjack,748,80.945636,199.25,35.219517
Roulette,748,80.942338,199.25,35.217533
Slots,748,80.942794,199.25,35.217922
Craps,748,80.945586,199.25,35.217494
Chess,748,80.945562,199.25,35.219876
Checkers,748,80.938865,199.25,35.220696
Punderdome,748,80.942878,199.25,35.218597
Dominion,748,80.943378,199.25,35.219753
Yahtzee,748,80.945237,199.5,35.217459
Sorry,748,80.942237,199.5,35.219685
Jenga,748,80.941771,199.5,35.218536
Monopoly,748,80.942623,199.5,35.217667
Risk,748,80.945002,199.5,35.217632
Pandemic,748,80.941878,199.5,35.218936
Talisman,748,80.940278,199.5,35.221105
Codenames,748,80.941771,199.5,35.218536
Clank,748,80.944593,199.5,35.21946
Blackjack,748,80.945636,199.5,35.219517
Roulette,748,80.942338,199.5,35.217533
Slots,748,80.942794,199.5,35.217922
Craps,748,80.945586,199.5,35.217494
Chess,748,80.945562,199.5,35.219876
Checkers,748,80.938865,199.5,35.220696
Punderdome,748,80.942878,199.5,35.218597
Dominion,748,80.943378,199.5,35.219753
Yahtzee,748,80.945237,199.75,35.217459
Sorry,748,80.942237,199.75,35.219685
Jenga,748,80.941771,199.75,35.218536
Monopoly,748,80.942623,199.75,35.217667
Risk,748,80.945002,199.75,35.217632
Pandemic,748,80.941878,199.75,35.218936
Talisman,748,80.940278,199.75,35.221105
Codenames,748,80.941771,199.75,35.218536
Clank,748,80.944593,199.75,35.21946
Blackjack,748,80.945636,199.75,35.219517
Roulette,748,80.942338,199.75,35.217533
Slots,748,80.942794,199.75,35.217922
Craps,748,80.945586,199.75,35.217494
Chess,748,80.945562,199.75,35.219876
Checkers,748,80.938865,199.75,35.220696
Punderdome,748,80.942878,199.75,35.218597
Dominion,748,80.943378,199.75,35.219753
Yahtzee,748,80.945237,200,35.217459
Sorry,748,80.942237,200,35.219685
Jenga,748,80.941771,200,35.218536
Monopoly,748,80.942623,200,35.217667
Risk,748,80.945002,200,35.217632
Pandemic,748,80.941878,200,35.218936
Talisman,748,80.940278,200,35.221105
Codenames,748,80.941771,200,35.218536
Clank,748,80.944593,200,35.21946
Poker,6379.087402,80.862321,200,34.914154
Blackjack,748,80.945636,200,35.219517
Roulette,748,80.942338,200,35.217533
Slots,748,80.942794,200,35.217922
Craps,748,80.945586,200,35.217494
Chess,748,80.945562,200,35.219876
Checkers,748,80.938865,200,35.220696
Go,9729.197266,80.940553,200,34.956697
Punderdome,748,80.942878,200,35.218597
Dominion,748,80.943378,200,35.219753
Yahtzee,748,80.945237,200.25,35.217459
Sorry,748,80.942237,200.25,35.219685
Jenga,748,80.941771,200.25,35.218536
Monopoly,748,80.942623,200.25,35.217667
Risk,748,80.945002,200.25,35.217632
Pandemic,748,80.941878,200.25,35.218936
Talisman,748,80.940278,200.25,35.221105
Codenames,748,80.941771,200.25,35.218536
Clank,748,80.944593,200.25,35.21946
Blackjack,748,80.945636,200.25,35.219517
Roulette,748,80.942338,200.25,35.217533
Slots,748,80.942794,200.25,35.217922
Craps,748,80.945586,200.25,35.217494
Chess,748,80.945562,200.25,35.219876
Checkers,748,80.938865,200.25,35.220696
Punderdome,748,80.942878,200.25,35.218597
Dominion,748,80.943378,200.25,35.219753
Yahtzee,748,80.945237,200.5,35.217459
Sorry,748,80.942237,200.5,35.219685
Jenga,748,80.941771,200.5,35.218536
Monopoly,748,80.942623,200.5,35.217667
Risk,748,80.945002,200.5,35.217632
Pandemic,748,80.941878,200.5,35.218936
Talisman,748,80.940278,200.5,35.221105
Codenames,748,80.941771,200.5,35.218536
Clank,748,80.944593,200.5,35.21946
Blackjack,748,80.945636,200.5,35.219517
Roulette,748,80.942338,200.5,35.217533
Slots,748,80.942794,200.5,35.217922
Craps,748,80.945586,200.5,35.217494
Chess,748,80.945562,200.5,35.219876
Checkers,748,80.938865,200.5,35.220696
Punderdome,748,80.942878,200.5,35.218597
Dominion,748,80.943378,200.5,35.219753
Yahtzee,748,80.945237,200.75,35.217459
Sorry,748,80.942237,200.75,35.219685
Jenga,748,80.941771,200.75,35.218536
Monopoly,748,80.942623,200.75,35.217667
Risk,748,80.945002,200.75,35.217632
Pandemic,748,80.941878,200.75,35.218936
Talisman,748,80.940278,200.75,35.221105
Codenames,748,80.941771,200.75,35.218536
Clank,748,80.944593,200.75,35.21946
Blackjack,748,80.945636,200.75,35.219517
Roulette,748,80.942338,200.75,35.217533
Slots,748,80.942794,200.75,35.217922
Craps,748,80.945586,200.75,35.217494
Chess,748,80.945562,200.75,35.219876
Checkers,748,80.938865,200.75,35.220696
Punderdome,748,80.942878,200.75,35.218597
Dominion,748,80.943378,200.75,35.219753
Yahtzee,748,80.945237,201,35.217459
Sorry,748,80.942237,201,35.219685
Jenga,748,80.941771,201,35.218536
Monopoly,748,80.942623,201,35.217667
Risk,748,80.945002,201,35.217632
Pandemic,748,80.941878,201,35.218936
Talisman,748,80.940278,201,35.221105
Codenames,748,80.941771,201,35.218536
Clank,748,80.944593,201,35.21946
Poker,6353.335449,80.864069,201,34.914608
Blackjack,748,80.945636,201,35.219517
Roulette,748,80.942338,201,35.217533
Slots,748,80.942794,201,35.217922
Craps,748,80.945586,201,35.217494
Chess,748,80.945562,201,35.219876
Checkers,748,80.938865,201,35.220696
Go,9663.680664,80.940662,201,34.957975
Punderdome,748,80.942878,201,35.218597
Dominion,748,80.943378,201,35.219753
Yahtzee,748,80.945237,201.25,35.217459
Sorry,748,80.942237,201.25,35.219685
Jenga,748,80.941771,201.25,35.218536
Monopoly,748,80.942623,201.25,35.217667
Risk,748,80.945002,201.25,35.217632
Pandemic,748,80.941878,201.25,35.218936
Talisman,748,80.940278,201.25,35.221105
Codenames,748,80.941771,201.25,35.218536
Clank,748,80.944593,201.25,35.21946
Blackjack,748,80.945636,201.25,35.219517
Roulette,748,80.942338,201.25,35.217533
Slots,748,80.942794,201.25,35.217922
Craps,748,80.945586,201.25,35.217494
Chess,748,80.945562,201.25,35.219876
Checkers,748,80.938865,201.25,35.220696
Punderdome,748,80.942878,201.25,35.218597
Dominion,748,80.943378,201.25,35.219753
Yahtzee,748,80.945237,201.5,35.217459
Sorry,748,80.942237,201.5,35.219685
Jenga,748,80.941771,201.5,35.218536
Monopoly,748,80.942623,201.5,35.217667
Risk,748,80.945002,201.5,35.217632
Pandemic,748,80.941878,201.5,35.218936
Talisman,748,80.940278,201.5,35.221105
Codenames,748,80.941771,201.5,35.218536
Clank,748,80.944593,201.5,35.21946
Blackjack,748,80.945636,201.5,35.219517
Roulette,748,80.942338,201.5,35.217533
Slots,748,80.942794,201.5,35.217922
Craps,748,80.945586,201.5,35.217494
Chess,748,80.945562,201.5,35.219876
Checkers,748,80.938865,201.5,35.220696
Punderdome,748,80.942878,201.5,35.218597
Dominion,748,80.943378,201.5,35.219753
Yahtzee,748,80.945237,201.75,35.217459
Sorry,748,80.942237,201.75,35.219685
Jenga,748,80.941771,201.75,35.218536
Monopoly,748,80.942623,201.75,35.217667
Risk,748,80.945002,201.75,35.217632
Pandemic,748,80.941878,201.75,35.218936
Talisman,748,80.940278,201.75,35.221105
Codenames,748,80.941771,201.75,35.218536
Clank,748,80.944593,201.75,35.21946
Blackjack,748,80.945636,201.75,35.219517
Roulette,748,80.942338,201.75,35.217533
Slots,748,80.942794,201.75,35.217922
Craps,748,80.945586,201.75,35.217494
Chess,748,80.945562,201.75,35.219876
Checkers,748,80.938865,201.75,35.220696
Punderdome,748,80.942878,201.75,35.218597
Dominion,748,80.943378,201.75,35.219753
Yahtzee,748,80.945237,202,35.217459
Sorry,748,80.942237,202,35.219685
Jenga,748,80.941771,202,35.218536
Monopoly,748,80.942623,202,35.217667
Risk,748,80.945002,202,35.217632
Pandemic,748,80.941878,202,35.218936
Talisman,748,80.940278,202,35.221105
Codenames,748,80.941771,202,35.218536
Clank,748,80.944593,202,35.21946
Blackjack,748,80.945636,202,35.219517
Roulette,748,80.942338,202,35.217533
Slots,748,80.942794,202,35.217922
Craps,748,80.945586,202,35.217494
Chess,748,80.945562,202,35.219876
Checkers,748,80.938865,202,35.220696
Go,9606.314453,80.940751,202,34.959024
Punderdome,748,80.942878,202,35.218597
Dominion,748,80.943378,202,35.219753
Yahtzee,748,80.945237,202.25,35.217459
Sorry,748,80.942237,202.25,35.219685
Jenga,748,80.941771,202.25,35.218536
Monopoly,748,80.942623,202.25,35.217667
Risk,748,80.945002,202.25,35.217632
Pandemic,748,80.941878,202.25,35.218936
Talisman,748,80.940278,202.25,35.221105
Codenames,748,80.941771,202.25,35.218536
Clank,748,80.944593,202.25,35.21946
Blackjack,748,80.945636,202.25,35.219517
Roulette,748,80.942338,202.25,35.217533
Slots,748,80.942794,202.25,35.217922
Craps,748,80.945586,202.25,35.217494
Chess,748,80.945562,202.25,35.219876
Checkers,748,80.938865,202.25,35.220696
Punderdome,748,80.942878,202.25,35.218597
Dominion,748,80.943378,202.25,35.219753
Yahtzee,748,80.945237,202.5,35.217459
Sorry,748,80.942237,202.5,35.219685
Jenga,748,80.941771,202.5,35.218536
Monopoly,748,80.942623,202.5,35.217667
Risk,748,80.945002,202.5,35.217632
Pandemic,748,80.941878,202.5,35.218936
Talisman,748,80.940278,202.5,35.221105
Codenames,748,80.941771,202.5,35.218536
Clank,748,80.944593,202.5,35.21946
Blackjack,748,80.945636,202.5,35.219517
Roulette,748,80.942338,202.5,35.217533
Slots,748,80.942794,202.5,35.217922
Craps,748,80.945586,202.5,35.217494
Chess,748,80.945562,202.5,35.219876
Checkers,748,80.938865,202.5,35.220696
Punderdome,748,80.942878,202.5,35.218597
Dominion,748,80.943378,202.5,35.219753
Yahtzee,748,80.945237,202.75,35.217459
Sorry,748,80.942237,202.75,35.219685
Jenga,748,80.941771,202.75,35.218536
Monopoly,748,80.942623,202.75,35.217667
Risk,748,80.945002,202.75,35.217632
Pandemic,748,80.941878,202.75,35.218936
Talisman,748,80.940278,202.75,35.221105
Codenames,748,80.941771,202.75,35.218536
Clank,748,80.944593,202.75,35.21946
Blackjack,748,80.945636,202.75,35.219517
Roulette,748,80.942338,202.75,35.217533
Slots,748,80.942794,202.75,35.217922
Craps,748,80.945586,202.75,35.217494
Chess,748,80.945562,202.75,35.219876
Checkers,748,80.938865,202.75,35.220696
Punderdome,748,80.942878,202.75,35.218597
Dominion,748,80.943378,202.75,35.219753
Yahtzee,748,80.945237,203,35.217459
Sorry,748,80.942237,203,35.219685
Jenga,748,80.941771,203,35.218536
Monopoly,748,80.942623,203,35.217667
Risk,748,80.945002,203,35.217632
Pandemic,748,80.941878,203,35.218936
Talisman,748,80.940278,203,35.221105
Codenames,748,80.941771,203,35.218536
Clank,748,80.944593,203,35.21946
Poker,6328.319336,80.865818,203,34.915062
Blackjack,748,80.945636,203,35.219517
Roulette,748,80.942338,203,35.217533
Slots,748,80.942794,203,35.217922
Craps,748,80.945586,203,35.217494
Chess,748,80.945562,203,35.219876
Checkers,748,80.938865,203,35.220696
Punderdome,748,80.942878,203,35.218597
Dominion,748,80.943378,203,35.219753
Yahtzee,748,80.945237,203.25,35.217459
Sorry,748,80.942237,203.25,35.219685
Jenga,748,80.941771,203.25,35.218536
Monopoly,748,80.942623,203.25,35.217667
Risk,748,80.945002,203.25,35.217632
Pandemic,748,80.941878,203.25,35.218936
Talisman,748,80.940278,203.25,35.221105
Codenames,748,80.941771,203.25,35.218536
Clank,748,80.944593,203.25,35.21946
Blackjack,748,80.945636,203.25,35.219517
Roulette,748,80.942338,203.25,35.217533
Slots,748,80.942794,203.25,35.217922
Craps,748,80.945586,203.25,35.217494
Chess,748,80.945562,203.25,35.219876
Checkers,748,80.938865,203.25,35.220696
Punderdome,748,80.942878,203.25,35.218597
Dominion,748,80.943378,203.25,35.219753
Yahtzee,748,80.945237,203.5,35.217459
Sorry,748,80.942237,203.5,35.219685
Jenga,748,80.941771,203.5,35.218536
Monopoly,748,80.942623,203.5,35.217667
Risk,748,80.945002,203.5,35.217632
Pandemic,748,80.941878,203.5,35.218936
Talisman,748,80.940278,203.5,35.221105
Codenames,748,80.941771,203.5,35.218536
Clank,748,80.944593,203.5,35.21946
Blackjack,748,80.945636,203.5,35.219517
Roulette,748,80.942338,203.5,35.217533
Slots,748,80.942794,203.5,35.217922
Craps,748,80.945586,203.5,35.217494
Chess,748,80.945562,203.5,35.219876
Checkers,748,80.938865,203.5,35.220696
Punderdome,748,80.942878,203.5,35.218597
Dominion,748,80.943378,203.5,35.219753
Yahtzee,748,80.945237,203.75,35.217459
Sorry,748,80.942237,203.75,35.219685
Jenga,748,80.941771,203.75,35.218536
Monopoly,748,80.942623,203.75,35.217667
Risk,748,80.945002,203.75,35.217632
Pandemic,748,80.941878,203.75,35.218936
Talisman,748,80.940278,203.75,35.221105
Codenames,748,80.941771,203.75,35.218536
Clank,748,80.944593,203.75,35.21946
Blackjack,748,80.945636,203.75,35.219517
Roulette,748,80.942338,203.75,35.217533
Slots,748,80.942794,203.75,35.217922
Craps,748,80.945586,203.75,35.217494
Chess,748,80.945562,203.75,35.219876
Checkers,748,80.938865,203.75,35.220696
Punderdome,748,80.942878,203.75,35.218597
Dominion,748,80.943378,203.75,35.219753
Yahtzee,748,80.945237,204,35.217459
Sorry,748,80.942237,204,35.219685
Jenga,748,80.941771,204,35.218536
Monopoly,748,80.942623,204,35.217667
Risk,748,80.945002,204,35.217632
Pandemic,748,80.941878,204,35.218936
Talisman,748,80.940278,204,35.221105
Codenames,748,80.941771,204,35.218536
Clank,748,80.944593,204,35.21946
Poker,6306.210938,80.867566,204,34.915516
Blackjack,748,80.945636,204,35.219517
Roulette,748,80.942338,204,35.217533
Slots,748,80.942794,204,35.217922
Craps,748,80.945586,204,35.217494
Chess,748,80.945562,204,35.219876
Checkers,748,80.938865,204,35.220696
Go,9518.569336,80.940879,204,34.960523
Punderdome,748,80.942878,204,35.218597
Dominion,748,80.943378,204,35.219753
Yahtzee,748,80.945237,204.25,35.217459
Sorry,748,80.942237,204.25,35.219685
Jenga,748,80.941771,204.25,35.218536
Monopoly,748,80.942623,204.25,35.217667
Risk,748,80.945002,204.25,35.217632
Pandemic,748,80.941878,204.25,35.218936
Talisman,748,80.940278,204.25,35.221105
Codenames,748,80.941771,204.25,35.218536
Clank,748,80.944593,204.25,35.21946
Blackjack,748,80.945636,204.25,35.219517
Roulette,748,80.942338,204.25,35.217533
Slots,748,80.942794,204.25,35.217922
Craps,748,80.945586,204.25,35.217494
Chess,748,80.945562,204.25,35.219876
Checkers,748,80.938865,204.25,35.220696
Punderdome,748,80.942878,204.25,35.218597
Dominion,748,80.943378,204.25,35.219753
Yahtzee,748,80.945237,204.5,35.217459
Sorry,748,80.942237,204.5,35.219685
Jenga,748,80.941771,204.5,35.218536
Monopoly,748,80.942623,204.5,35.217667
Risk,748,80.945002,204.5,35.217632
Pandemic,748,80.941878,204.5,35.218936
Talisman,748,80.940278,204.5,35.221105
Codenames,748,80.941771,204.5,35.218536
Clank,748,80.944593,204.5,35.21946
Blackjack,748,80.945636,204.5,35.219517
Roulette,748,80.942338,204.5,35.217533
Slots,748,80.942794,204.5,35.217922
Craps,748,80.945586,204.5,35.217494
Chess,748,80.945562,204.5,35.219876
Checkers,748,80.938865,204.5,35.220696
Punderdome,748,80.942878,204.5,35.218597
Dominion,748,80.943378,204.5,35.219753
Yahtzee,748,80.945237,204.75,35.217459
Sorry,748,80.942237,204.75,35.219685
Jenga,748,80.941771,204.75,35.218536
Monopoly,748,80.942623,204.75,35.217667
Risk,748,80.945002,204.75,35.217632
Pandemic,748,80.941878,204.75,35.218936
Talisman,748,80.940278,204.75,35.221105
Codenames,748,80.941771,204.75,35.218536
Clank,748,80.944593,204.75,35.21946
Blackjack,748,80.945636,204.75,35.219517
Roulette,748,80.942338,204.75,35.217533
Slots,748,80.942794,204.75,35.217922
Craps,748,80.945586,204.75,35.217494
Chess,748,80.945562,204.75,35.219876
Checkers,748,80.938865,204.75,35.220696
Punderdome,748,80.942878,204.75,35.218597
Dominion,748,80.943378,204.75,35.219753
Yahtzee,748,80.945237,205,35.217459
Sorry,748,80.942237,205,35.219685
Jenga,748,80.941771,205,35.218536
Monopoly,748,80.942623,205,35.217667
Risk,748,80.945002,205,35.217632
Pandemic,748,80.941878,205,35.218936
Talisman,748,80.940278,205,35.221105
Codenames,748,80.941771,205,35.218536
Clank,748,80.944593,205,35.21946
Blackjack,748,80.945636,205,35.219517
Roulette,748,80.942338,205,35.217533
Slots,748,80.942794,205,35.217922
Craps,748,80.945586,205,35.217494
Chess,748,80.945562,205,35.219876
Checkers,748,80.938865,205,35.220696
Go,9438.192383,80.940988,205,34.961805
Punderdome,748,80.942878,205,35.218597
Dominion,748,80.943378,205,35.219753
Yahtzee,748,80.945237,205.25,35.217459
Sorry,748,80.942237,205.25,35.219685
Jenga,748,80.941771,205.25,35.218536
Monopoly,748,80.942623,205.25,35.217667
Risk,748,80.945002,205.25,35.217632
Pandemic,748,80.941878,205.25,35.218936
Talisman,748,80.940278,205.25,35.221105
Codenames,748,80.941771,205.25,35.218536
Clank,748,80.944593,205.25,35.21946
Blackjack,748,80.945636,205.25,35.219517
Roulette,748,80.942338,205.25,35.217533
Slots,748,80.942794,205.25,35.217922
Craps,748,80.945586,205.25,35.217494
Chess,748,80.945562,205.25,35.219876
Checkers,748,80.938865,205.25,35.220696
Punderdome,748,80.942878,205.25,35.218597
Dominion,748,80.943378,205.25,35.219753
Yahtzee,748,80.945237,205.5,35.217459
Sorry,748,80.942237,205.5,35.219685
Jenga,748,80.941771,205.5,35.218536
Monopoly,748,80.942623,205.5,35.217667
Risk,748,80.945002,205.5,35.217632
Pandemic,748,80.941878,205.5,35.218936
Talisman,748,80.940278,205.5,35.221105
Codenames,748,80.941771,205.5,35.218536
Clank,748,80.944593,205.5,35.21946
Blackjack,748,80.945636,205.5,35.219517
Roulette,748,80.942338,205.5,35.217533
Slots,748,80.942794,205.5,35.217922
Craps,748,80.945586,205.5,35.217494
Chess,748,80.945562,205.5,35.219876
Checkers,748,80.938865,205.5,35.220696
Punderdome,748,80.942878,205.5,35.218597
Dominion,748,80.943378,205.5,35.219753
Yahtzee,748,80.945237,205.75,35.217459
Sorry,748,80.942237,205.75,35.219685
Jenga,748,80.941771,205.75,35.218536
Monopoly,748,80.942623,205.75,35.217667
Risk,748,80.945002,205.75,35.217632
Pandemic,748,80.941878,205.75,35.218936
Talisman,748,80.940278,205.75,35.221105
Codenames,748,80.941771,205.75,35.218536
Clank,748,80.944593,205.75,35.21946
Blackjack,748,80.945636,205.75,35.219517
Roulette,748,80.942338,205.75,35.217533
Slots,748,80.942794,205.75,35.217922
Craps,748,80.945586,205.75,35.217494
Chess,748,80.945562,205.75,35.219876
Checkers,748,80.938865,205.75,35.220696
Punderdome,748,80.942878,205.75,35.218597
Dominion,748,80.943378,205.75,35.219753
Yahtzee,748,80.945237,206,35.217459
Sorry,748,80.942237,206,35.219685
Jenga,748,80.941771,206,35.218536
Monopoly,748,80.942623,206,35.217667
Risk,748,80.945002,206,35.217632
Pandemic,748,80.941878,206,35.218936
Talisman,748,80.940278,206,35.221105
Codenames,748,80.941771,206,35.218536
Clank,748,80.944593,206,35.21946
Poker,6285.700195,80.869314,206,34.91597
Blackjack,748,80.945636,206,35.219517
Roulette,748,80.942338,206,35.217533
Slots,748,80.942794,206,35.217922
Craps,748,80.945586,206,35.217494
Chess,748,80.945562,206,35.219876
Checkers,748,80.938865,206,35.220696
Go,9353.394531,80.941097,206,34.963079
Punderdome,748,80.942878,206,35.218597
Dominion,748,80.943378,206,35.219753
Yahtzee,748,80.945237,206.25,35.217459
Sorry,748,80.942237,206.25,35.219685
Jenga,748,80.941771,206.25,35.218536
Monopoly,748,80.942623,206.25,35.217667
Risk,748,80.945002,206.25,35.217632
Pandemic,748,80.941878,206.25,35.218936
Talisman,748,80.940278,206.25,35.221105
Codenames,748,80.941771,206.25,35.218536
Clank,748,80.944593,206.25,35.21946
Blackjack,748,80.945636,206.25,35.219517
Roulette,748,80.942338,206.25,35.217533
Slots,748,80.942794,206.25,35.217922
Craps,748,80.945586,206.25,35.217494
Chess,748,80.945562,206.25,35.219876
Checkers,748,80.938865,206.25,35.220696
Punderdome,748,80.942878,206.25,35.218597
Dominion,748,80.943378,206.25,35.219753
Yahtzee,748,80.945237,206.5,35.217459
Sorry,748,80.942237,206.5,35.219685
Jenga,748,80.941771,206.5,35.218536
Monopoly,748,80.942623,206.5,35.217667
Risk,748,80.945002,206.5,35.217632
Pandemic,748,80.941878,206.5,35.218936
Talisman,748,80.940278,206.5,35.221105
Codenames,748,80.941771,206.5,35.218536
Clank,748,80.944593,206.5,35.21946
Blackjack,748,80.945636,206.5,35.219517
Roulette,748,80.942338,206.5,35.217533
Slots,748,80.942794,206.5,35.217922
Craps,748,80.945586,206.5,35.217494
Chess,748,80.945562,206.5,35.219876
Checkers,748,80.938865,206.5,35.220696
Punderdome,748,80.942878,206.5,35.218597
Dominion,748,80.943378,206.5,35.219753
Yahtzee,748,80.945237,206.75,35.217459
Sorry,748,80.942237,206.75,35.219685
Jenga,748,80.941771,206.75,35.218536
Monopoly,748,80.942623,206.75,35.217667
Risk,748,80.945002,206.75,35.217632
Pandemic,748,80.941878,206.75,35.218936
Talisman,748,80.940278,206.75,35.221105
Codenames,748,80.941771,206.75,35.218536
Clank,748,80.944593,206.75,35.21946
Blackjack,748,80.945636,206.75,35.219517
Roulette,748,80.942338,206.75,35.217533
Slots,748,80.942794,206.75,35.217922
Craps,748,80.945586,206.75,35.217494
Chess,748,80.945562,206.75,35.219876
Checkers,748,80.938865,206.75,35.220696
Punderdome,748,80.942878,206.75,35.218597
Dominion,748,80.943378,206.75,35.219753
Yahtzee,748,80.945237,207,35.217459
Sorry,748,80.942237,207,35.219685
Jenga,748,80.941771,207,35.218536
Monopoly,748,80.942623,207,35.217667
Risk,748,80.945002,207,35.217632
Pandemic,748,80.941878,207,35.218936
Talisman,748,80.940278,207,35.221105
Codenames,748,80.941771,207,35.218536
Clank,748,80.944593,207,35.21946
Poker,6266.578613,80.871061,207,34.916422
Blackjack,748,80.945636,207,35.219517
Roulette,748,80.942338,207,35.217533
Slots,748,80.942794,207,35.217922
Craps,748,80.945586,207,35.217494
Chess,748,80.945562,207,35.219876
Checkers,748,80.938865,207,35.220696
Go,9264.253906,80.941206,207,34.96435
Punderdome,748,80.942878,207,35.218597
Dominion,748,80.943378,207,35.219753
Yahtzee,748,80.945237,207.25,35.217459
Sorry,748,80.942237,207.25,35.219685
Jenga,748,80.941771,207.25,35.218536
Monopoly,748,80.942623,207.25,35.217667
Risk,748,80.945002,207.25,35.217632
Pandemic,748,80.941878,207.25,35.218936
Talisman,748,80.940278,207.25,35.221105
Codenames,748,80.941771,207.25,35.218536
Clank,748,80.944593,207.25,35.21946
Blackjack,748,80.945636,207.25,35.219517
Roulette,748,80.942338,207.25,35.217533
Slots,748,80.942794,207.25,35.217922
Craps,748,80.945586,207.25,35.217494
Chess,748,80.945562,207.25,35.219876
Checkers,748,80.938865,207.25,35.220696
Punderdome,748,80.942878,207.25,35.218597
Dominion,748,80.943378,207.25,35.219753
Yahtzee,748,80.945237,207.5,35.217459
